0,1,2,3,4
FV,0.15529600779215494,0.36193792025248206,8.284011443456015,133.38158869743347
PR,0.27574356396993,3.063714106877645,194.1662712097168
L,3.3955034414927163,20.988510688145958
LX,0.16237664222717285,0.4494350751241048,20.378642638524372,295.0270109176636
FVPR,0.056548515955607094,0.22333804766337076,7.131890455881755,123.66211167971294
FVL,0.0662380854288737,0.18833295504252118,6.554963747660319,56.29271173477173
FVLX,0.26010457674662274,0.6021309693654379,7.564735333124796,59.532375415166214
PRL,0.42243440945943195,4.61894424756368,416.1960336367289
PRLX,0.6655855973561605,3.393017848332723,352.388122955958
LPR,1.7574620246887207,16.410968144734703,1847.0417630672455
LLX,1.1102960109710693,3.0556867122650146,181.5648980140686
FVPRL,0.0606231689453125,0.23100701967875162,7.0933655103047695,196.42250696818036
FVPRLX,0.061912218729654946,0.23211177190144855,7.3354737758636475,117.54244565963745
FVLPR,0.15662693977355957,0.37465786933898926,6.768742720286052,88.43614180882773
FVLLX,0.12305665016174316,0.3076965808868408,7.1615378856658936,101.40248171488444
PRLLX,1.2570749123891194,5.602947394053141,493.00075093905133
LPRLX,0.8035035928090414,2.1017674605051675,467.2589326699575
FVPRLLX,0.05610195795694987,0.22362693150838214,7.362454017003377,147.36657969156903
FVLPRLX,0.051198323567708336,0.2920695145924886,7.691557884216309,127.36894520123799
NoSym,2.705993334452311,56.460360050201416
virtual best,0.051198323567708336,0.1732931931813558,6.539923985799153,56.27767197291057
