0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
FV,0.14766545295715333,0.31991343498229985,1.0028729915618897,1.698957331975301,2.3989556312561033,3.0991536458333333,3.8000321865081785,4.519265302022298,5.239850091934204,5.962912845611572,6.6881428241729735,7.4365992228190105,8.205669848124186,8.996385860443116,9.789596128463746,10.58680698076884,11.399803368250529,12.228580363591512,13.06999847094218,13.950814135869344,14.839930582046508,15.894813346862792,17.16890330314636,18.525143019358318,19.895907990137736,37.253789488474524,188.39382305145264,463.4417455832164,832.4147704283397,1233.8494485855103
PR,0.6780412991841634,1.3661340872446697,2.0581115086873374,2.75598406791687,3.485255400339762,4.249214378992717,5.038415082295736,5.870884625116984,6.782767422993978,7.735416380564372,9.184208122889201,11.12721521059672,13.253262742360432,15.635860347747801,18.463405831654864,22.370950841903685,26.351538721720377,32.071500841776526,37.79956426620483,50.56705139478048,67.65532539685567,123.11704284350077,198.42717291514077,317.0293529987335,1197.891075181961
L,0.2235568046569824,0.9374692122141519,1.6522918224334715,2.374911832809448,3.104771025975545,3.908377822240194,5.526299889882406,7.223917659123739,9.930102682113647,12.914560969670614,19.494386768341066,26.45657612482707,34.661118284861246,44.43670345942179,99.82490498224894,786.0710248152416
LX,0.167221736907959,0.41483511924743655,1.129246218999227,1.8437461694081625,2.558724784851074,3.2737407525380453,3.9972336133321127,4.729763174057007,5.4645903746287035,6.200770441691081,6.9387326876322435,7.6800600528717045,8.42569309870402,9.173496309916178,9.92564255396525,10.686131143569947,11.4588747660319,12.239923699696858,13.023626867930094,13.81097863515218,14.604227606455485,15.397738838195801,16.212148332595824,17.029348278045653,17.8489688873291,18.67696084976196,19.50915732383728,20.34197591145833,21.19802044232686,22.05729546546936,22.93956039746602,23.840180619557696,24.749798043568926,25.669143740336096,26.614618364969886,27.560205841064448,28.53700691858927,29.52346776326497,30.519117180506385,31.52512715657552,32.554289166132605,33.58805368741353,34.62278992335001,35.68729128837585,36.79026435216268,37.90373419125875,39.04275240898132,40.21869093577067,41.4092278321584,42.61553754806518,50.04633784294128,97.76412911415099
FVPR,0.15030155181884766,0.3180086612701416,0.9968849023183187,1.6808761755625408,2.364984432856242,3.0585753122965498,3.752171834309896,4.446013371149699,5.147040128707886,5.863552729288737,6.584327220916748,7.311234951019287,8.049223025639852,8.79180121421814,9.540684938430786,10.308625141779581,11.081432024637857,11.855248610178629,12.640715201695759,13.428173303604124,14.217524449030556,15.018523216247557,15.821695566177366,16.64485947291056,17.469689369201657,18.309989770253495,19.17670369148254,20.047100464502968,20.951931238174435,22.0245984395345,23.42818854649861,33.92002499898274,52.77558204332986,99.71135144233702,323.9360558668772,1693.4111224492392
FVL,0.13886141777038574,0.30782806873321533,0.9951285123825073,1.687437335650126,2.3879859844843545,3.089109698931376,3.793105880419413,4.507024645805359,5.229426264762878,5.953749299049377,6.688213388125102,7.433559536933899,8.20783038934072,8.989285111427307,9.788119991620382,10.592184344927471,11.408998131752016,12.257957895596824,13.158699711163841,14.07336485385895,14.992716908454897,15.963545918464662,16.990050196647644,18.029293100039165,19.109002709388733,20.478720943133037,29.67555844783783,39.79663848876953,1174.2067300478618
FVLX,0.6833577156066895,1.3770701885223389,2.0788325468699136,2.782798608144124,3.493311166763305,4.205672740936279,4.920878648757935,5.637040456136067,6.358171304066976,7.092206796010335,7.8269970417022705,8.56181542078654,9.298913478851318,10.039145946502686,10.785227537155151,11.54111901919047,12.308219194412231,13.077346801757812,13.861953496932983,14.650415420532227,15.44036833445231,16.230970462163288,17.03069965044657,17.830784956614174,18.6441322962443,19.457575798034664,20.273557265599564,21.114516099294022,21.957564194997147,22.878479560216263,23.883781115214024,24.943627278010045,26.00604359308878,27.095326185226433,28.205790996551507,29.67822321256001,31.348127365112298,33.28795377413431
PRL,0.6877796649932861,1.3801464239756265,2.08058222134908,2.784122784932454,3.4879814783732095,4.203926642735799,4.922004779179891,5.64623236656189,6.376487811406453,7.183257579803467,8.034387191136679,8.899129152297974,9.801044146219889,11.474307219187418,13.39011549949646,15.332277059555054,17.430014212926228,21.861233313878376,26.311919609705605,33.47601890563965,40.95408455530802,57.468281507492065,79.16497333844502,103.40000597635904,140.08431045214334,181.83747975031534,253.580552816391
PRLX,0.6934100786844889,1.3874061107635498,2.0877203941345215,2.7906832695007324,3.4973247051239014,4.207958062489827,4.919511477152506,5.656459728876749,6.418684879938761,7.185751199722289,7.956832329432169,9.038756767908732,10.124975124994913,11.468819856643677,13.242211739222208,16.935853004455566,21.01035777727763,26.227735996246338,31.745247920354206,39.24237998326619,51.81251772244771,78.1277105808258,114.05575942993164,181.43467322985333,269.1401731967926,403.0443539619446,557.9263693491617,895.5166618824005,1283.9423917134602,1957.182758172353,2826.7326191266375
LPR,0.6769203344980875,1.362924337387085,2.053998072942098,2.7452824910481772,3.452292839686076,4.160940567652385,4.885345458984375,5.6651350657145185,6.71030608812968,8.709679365158081,11.39418355623881,14.72774052619934,18.34204848607381,22.268693447113037,30.823078155517578,40.14992650349935,50.89926417668661,70.20520345369975,102.91384569803874,171.6237014134725,251.268141190211,422.47048926353455,1063.8914334774017,2436.918132543564
LLX,0.6898144086201986,1.4031968911488852,2.116990327835083,2.835052251815796,3.557802677154541,4.286098480224609,5.027576446533203,5.777313311894734,6.618811130523682,7.461461464564006,8.323353370030722,9.210172732671102,10.122834920883179,11.072903156280518,12.065784136454264,13.075856367746988,14.131525993347168,15.239152272542318,16.365683555603027,17.75596332550049,19.250423431396484,20.801020463307697,22.594966570536293,24.72577126820882,26.95044366518656,29.25357906023661,31.827330271402992,35.01217897733052,38.348869482676186,41.79232907295227,45.39502461751302,49.13494221369426,53.9865803718567,59.11400437355042,65.17471933364868,71.9721953868866,109.24680773417154,163.24752187728882,244.7995849450429,330.0325451691945,1347.4389496644337,2501.5756975015,3850.2770862579346,5336.753953933716
FVPRL,0.6648813088734945,1.3379826545715332,2.028621514638265,2.719300667444865,3.4132922490437827,4.107740640640259,4.8041196664174395,5.505049387613932,6.209256331125895,6.915770848592122,7.641397317250569,8.381588379542032,9.129666566848755,9.88765819867452,10.657808939615887,11.43505883216858,12.218183040618898,13.005693833033245,13.798264582951864,14.623656829198202,15.463128328323364,16.319812695185345,17.182647625605266,18.16666110356649,19.157077391942344,20.240070978800457,22.820944945017498,25.506412903467815,28.95454454421997,50.6201552549998,110.14933665593466,197.59479022026062
FVPRLX,0.7169599533081055,1.4387511412302652,2.182757298151652,2.9279313882191973,3.674478451410929,4.430155436197916,5.189155340194701,5.950154225031534,6.720005750656127,7.499634504318236,8.284570455551147,9.07705275217692,9.880961338678995,10.689426819483439,11.506924072901407,12.333156108856201,13.168247699737549,14.133442083994547,15.367180029551188,16.820921182632446,20.672902425130207,46.39441386858622,73.08514348665872,109.02251076698303,169.6971952120463,1397.582509358724,2729.233148574829,4707.876308917999
FVLPR,0.6789112091064453,1.3585948149363198,2.052320559819539,2.7499623298645015,3.450596968332926,4.160994927088419,4.873926480611165,5.590575695037842,6.330450773239136,7.093487898508708,7.872043132781982,8.664800326029459,9.461835702260334,10.265019337336222,11.077743768692017,11.951634327570597,12.8526980082194,13.775888919830322,14.7231654326121,15.719650745391846,16.72070058186849,17.748477061589558,18.814965645472206,19.893068790435787,21.0671538511912,22.365905920664467,24.027959505716957,36.52254915237427,172.21064845720926,926.7964313030243
FVLLX,0.6684296131134033,1.3496400515238443,2.037122090657552,2.7276396751403804,3.421975215276082,4.1206410725911455,4.8254992961883545,5.5328396161397295,6.2796305020650225,7.031534910202026,7.791211843490601,8.564944903055826,9.344482978185017,10.128289143244425,10.916528622309366,11.728060801823933,12.541584253311155,13.383695999781288,14.231772899627684,15.157993952433266,16.117468595504757,17.13208746910095,18.29706199963887,19.57166504859924,20.972919146219887,22.578258514404293,24.22997180620829,26.71010875701904,30.107559442520138,42.71152377128601,55.87124617894491,69.53493412335715,85.4577238559723,118.04860893885296,172.09401440620425,303.16172496477765,474.5245906511943,675.9310886859894,880.5789084434509,1318.9973668257396,2756.1598069667816
PRLLX,0.7192871570587158,1.4586493968963623,2.20638370513916,2.9550716876983643,3.7307543754577637,4.526555299758911,5.334340174992879,6.151959816614786,7.048904259999593,8.487222671508789,10.785036325454712,15.025316317876179,20.14109516143799,25.271257162094116,31.04828969637553,42.85921382904053,55.75707228978475,79.66397205988567,122.96675539016724,169.3732878367106,276.93333403269446,458.4273171424866,679.3243659337362
LPRLX,0.6771195729573568,1.367742935816447,2.0640225410461426,2.762722969055176,3.4754045009613037,4.188707033793132,4.903027057647705,5.630388418833415,6.728058338165283,9.471528848012289,12.602875312169393,16.01081196467082,19.720288356145225,24.057889620463055,28.609599908192955,34.55713073412578,42.54350940386455,51.226034005482994,81.66625332832336,113.7957328160604,181.79142530759177,256.5028340816498,332.1037814617157,519.5987203915914,933.2728807926178,1994.5765956242878
FVPRLLX,0.6571093400319418,1.3216742674509685,1.9964737097422283,2.6768261591593427,3.35964314142863,4.04887350400289,4.738360643386842,5.4298869768778495,6.166697184244793,6.912005980809531,7.66028658548991,8.41338602701823,9.197375933329266,9.995418469111126,10.795175393422445,11.613895336786907,12.472783486048382,13.336150248845419,14.202708959579468,15.11844770113627,16.28080908457438,17.69639738400777,24.50164031982422,33.16255760192871,53.13998889923096,76.39102959632874,113.1222844918569,338.27239211400354,1754.3534832795463,3748.643873055776
FVLPRLX,0.6560590267181396,1.3205034732818604,1.9928045272827148,2.6718403498331704,3.3537771701812744,4.040894190470378,4.730292002360026,5.423371394475302,6.18939749399821,6.960810661315918,7.732652107874553,8.506274223327637,9.300587892532349,10.122632503509521,10.96121875445048,11.898053725560505,12.860651731491087,14.01917004585266,15.221478144327797,16.441531181335446,17.672831535339352,19.331294139226273,21.57863855361938,24.29653962453206,77.54458959897359,136.09284289677936,200.03519654273984
NoSym,0.6751851240793864,1.3553719520568848,2.0641774336496987,2.7824763456980386,3.5058844089508057,4.24524172147115,4.998720645904541,5.780165195465088,7.939774592717489,10.242786089579266,25.20183571179708,49.170673847198486,120.83650668462117,225.99772135416666,397.6091388861338,633.307407617569,1099.3119355837505
