0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
FV,0.18538966178894042,0.38185391426086424,0.5840048789978027,0.8212484836578369,1.0592429161071777,1.4580583095550537,2.318672943115234,3.49660062789917,4.835079765319824,6.213141584396362,7.944806623458861,9.849561691284178,11.767565822601316,13.819440317153928,16.399332046508786,24.707461404800412,37.960588455200195,52.92036643028259,70.80956048965454,92.43335185050964,116.41905465126037,143.22657623291013,172.14172782897947,206.11865677833555,271.653844499588,338.6454904556274,418.98208999633783,525.3320089340209,669.8209620475768,842.6013753890991,1032.066905403137,1241.0966859817504,1458.3940476894377,1679.9721426486967,1911.1481402873992,2177.208374547958,2456.553361034393,2735.9478655338285,3060.0415717601772,3437.9307101726527,3817.1676452159877,4204.6356427669525,4643.814768075943,5767.439651060105
PR,0.5663418292999267,1.1572024345397949,1.7685579299926757,2.490833044052124,3.854979133605957,5.294663619995117,6.998308420181274,8.745040798187256,11.064204597473145,14.164929103851318,21.7911479473114,29.813120937347414,39.21497340202332,54.87067723274231,73.71965141296387,93.78778676986695,114.0822961330414,138.7750449180603,164.68513884544373,199.0023199558258,236.18425459861754,278.25752301216124,326.05347070693966,386.33680758476254,468.56563072204585,554.1317015647887,639.7731776714324,733.6542758464813,830.7922814846038,995.1326977729797,1193.6783371925353,1394.3317502498626,1610.7303076267242,1852.5631876468658,2345.0423041820527,2870.154714918137,3555.033067083359,4386.331237888337,5245.2338178634645,6225.999932765961,7262.417935180664,8309.68807373047,9371.741725158692,10638.645594120026
L,0.2000101089477539,0.41333351135253904,0.631708526611328,0.9078826427459716,1.4374627113342284,2.073356771469116,2.977536058425903,4.15450644493103,5.3443076610565186,7.290046691894531,9.45419807434082,11.803817796707152,14.2209180355072,19.743767642974852,26.198912048339842,33.01774125099182,41.057114315032955,49.3322865486145,58.05519194602966,68.2451111793518,108.11347804069518,155.64927191734313,203.6247932434082,256.61743512153623,334.0859751701355,440.76979660987854,560.9542109489441,706.31692943573,857.3526145458222,1032.465666770935,1221.2997453212738,1868.2983869552613
LX,0.19350533485412597,0.40692038536071773,0.6265626430511474,0.8640697479248046,1.2682840824127197,1.7122271060943604,2.175559711456299,2.9636648654937745,4.197587013244629,5.611000919342041,7.124926662445069,9.5965970993042,12.101949501037598,15.45166621208191,19.761339473724366,26.747737693786622,36.280758428573606,50.26108303070068,64.72300333976746,82.77635445594788,106.9962899684906,131.89312720298767,179.1890790462494,233.85698494911193,297.5161790370941,379.4134002208709,467.7114502429962,558.6124301910401,663.8146252632141,775.4201635360718,890.9996280193328,1017.1828597068786,1146.1095262050628,1301.6087542057037,1470.4012734413147,1653.37125415802,1854.0728608608247,2084.911228370667,2338.493789577484,2606.954803991318,2875.5965620040897,3162.4860574722293,3473.491066884995,3893.7204884529115,4372.069551610946,5137.272762870788,6347.727589273452
FVPR,0.20474696159362793,0.4328043460845947,0.6995920181274414,0.9757169246673585,1.2652063369750977,1.5882419109344483,2.1219598770141603,2.936872720718384,4.150006866455078,5.632603883743286,7.240028190612793,9.554130268096923,11.950825214385986,14.621245384216309,17.70761866569519,21.73843116760254,26.14947566986084,36.77513370513916,52.160023260116574,70.01774630546569,92.57108750343322,120.54857234954832,163.27382464408873,210.3844780921936,257.7862143993378,310.5579571247101,373.3588445186615,437.3057156085968,506.24126801490786,593.3625270366668,691.9374301433563,796.9800889015198,954.3826232910156,1133.84622797966,1322.9729236602782,1590.5336838722228,1867.1925275325775,2145.403990125656,2432.038643169403,2759.577688360214,3103.7282736778257,3493.3817733764645,3963.0389431953427,4517.698574209213,5171.546320819854,5909.011998987197,6689.884820652008,7591.461729335785,9113.162681865691,10993.907827615738,12909.591785764695
FVL,0.19929134845733643,0.41251087188720703,0.6286563873291016,0.9044232368469238,1.3460208177566528,1.8413143157958984,2.3427335023880005,3.188679814338684,4.33869481086731,5.939098238945007,7.6931620836257935,9.542840600013733,11.753268003463745,15.537333130836487,19.394099831581116,23.281733989715576,29.783971190452576,36.42555499076843,46.618215680122375,60.20422077178955,74.90313243865967,92.56888246536255,113.1345499753952,141.2248352766037,179.37721860408783,217.91269648075104,277.1818542480469,337.3284066915512,406.751057267189,478.4161442518234,554.3590842485428,630.443678855896,716.9976404905319,830.7080357074738,960.5560051202774,1112.8457320928574,1272.8551642894745,1444.082480430603,1634.7547969818115,1827.6826548576355,2067.0841456651688,2331.691145658493,2698.226586341858,3089.7850425243378,3481.6512970924377,3883.326074361801,4300.80818939209,4739.11640048027,5207.292274475098,5702.98832654953,7160.5496237277985
FVLX,0.1796109676361084,0.3755912780761719,0.5836919546127319,0.7918140888214111,1.0187326669692993,1.2871378660202026,1.6238698959350586,1.969915509223938,2.3418465852737427,2.7858190536499023,3.345848798751831,4.8380045890808105,6.376092910766602,8.015457391738892,9.74850618839264,12.160343527793884,15.189021825790405,20.966578483581543,27.157689332962036,34.100456953048706,41.16327393054962,50.591503262519836,61.4566285610199,87.34892046451569,114.67785227298737,143.39845943450928,173.46288645267487,207.00910568237305,259.027912735939,330.50869369506836,407.42520248889923,485.13063859939575,580.88114964962,677.5486679077148,778.5759596824646,890.5076287984848,1038.117222070694,1189.8752666711807,1375.188261270523,1590.009066104889,1816.5188012123108,2070.4414563179016,2348.8724349737167,2640.2141708135605,2939.376438140869,3249.1922290325165,3561.453106045723,3988.9747276306152,4419.3581874370575,4955.801162600517,5555.582020163536,6738.33237683773
PRL,0.19811601638793946,0.4378867626190186,0.7213120460510254,1.034747552871704,1.3966429710388182,1.791861295700073,2.2335864543914794,3.6118618488311767,5.422208976745606,7.491428518295288,9.635656595230103,12.45216507911682,16.943276023864748,23.866745615005495,31.37427568435669,42.571217107772824,57.4186785697937,73.04955406188965,90.54291620254517,111.63500194549562,148.2465518474579,185.15598993301393,225.13878974914553,266.3306971549988,341.87944545745853,432.06639251708987,529.7015995979309,627.9066276073456,731.0429954528809,841.9488674163819,962.231758928299,1096.0699337482451,1263.5734160900115,1447.2152005195617,1699.8995251655579,2311.49063577652,2939.5325371265412,3729.6767972469333,4563.7259557724,5939.341716766357,7356.08434753418,9443.466386747361,11580.321855926515
PRLX,0.20214428901672363,0.42481541633605957,0.7239941596984864,1.3333772659301757,2.0786159515380858,2.963438320159912,4.089040613174438,5.36198353767395,7.568661022186279,11.925282144546507,17.498610639572142,24.384639120101927,34.36253943443298,45.955419063568115,58.64119448661804,74.158811044693,92.6351978302002,114.98973412513733,144.567222738266,189.4868696689606,264.10787887573247,348.44911503791815,439.2141211509705,546.0875636577607,662.6083238601685,791.5833707332612,936.1467080116272,1103.5261714935302,1271.770498085022,1449.9601039409638,1634.7007613182068,1829.943083524704,2036.2529888153076,2255.0557284832003,2568.502225780487,2891.435460424423,3278.109871482849,3736.1976363658905,4198.778519630432,4694.788444042206,5210.066155290604,5886.815444231033,6655.188544178009,7724.835080051422,8910.697752046584,10823.318441581725
LPR,0.21842632293701172,0.4533892154693604,0.7421345710754395,1.0510182857513428,1.390083980560303,1.792052507400513,2.444377613067627,3.5303545951843263,4.735719442367554,6.418184852600097,8.566689825057983,11.233585643768311,14.560653257369996,19.338173103332522,26.014773607254032,33.90362949371338,42.33065042495728,51.420096540451055,61.30512504577637,71.41405267715454,85.01058135032655,99.1509156227112,118.72024025917054,144.11662931442262,177.96802349090578,226.58358330726625,293.61669087409973,365.33812680244444,477.7232528209686,606.1422897815704,739.9350437164306,882.4682567596435,1079.1944008350372,1283.254774570465,1499.012023448944,1939.3900712013244,3631.190570116043,5550.456972312927,7618.771987962722
LLX,0.20536599159240723,0.42868046760559086,0.714798641204834,1.1293946743011476,2.2347968101501463,3.3553965091705322,4.653349113464356,6.620564603805542,8.87845425605774,11.600758171081544,14.39887046813965,17.878541851043703,22.823397397994995,30.9703010559082,46.369727754592894,74.82170157432556,106.60455603599547,143.6821346282959,181.35350513458252,222.9236120223999,265.51481618881223,310.9907893657684,367.95957231521606,436.9130863189697,515.9208728313446,600.9876179218292,686.6739596366882,778.7210852622985,874.1897840976715,970.8334266662597,1111.1973097324371,1262.6761871814729,1441.4308077335359,1650.8391922950746,1875.2907482624055,2115.0932138442995,2357.1363700389866,2610.2256411552435,2867.728829956055,3140.9284243106845,3448.003034257889,3780.2786430358888,4133.8538418293,4508.461398649216,4909.989344930649,5320.197697687149,5731.461295604706,6323.703398275376,6957.664491081238,7626.22064909935,8333.08168501854,9231.088983249665
FVPRL,0.1871039867401123,0.3820960521697998,0.5831819772720337,0.8045828342437744,1.0584321022033691,1.5037424564361572,2.0285269021987915,2.6203383207321167,3.399459958076477,4.588312149047852,6.4235758781433105,9.314425945281982,12.27524447441101,16.728519558906555,21.48627734184265,30.252260327339172,39.29991281032562,54.5378360748291,71.70083403587341,89.8486099243164,121.0536013841629,167.24442076683044,221.89311349391937,283.45357406139374,345.5893040895462,416.63855028152466,491.37162840366364,573.8452241420746,680.2838538885117,788.5192739963531,911.2930253744125,1085.161570429802,1286.9676761627197,1508.0980553627014,1739.2313200235367,2000.894911646843,2336.7388808727264,2683.8039363622665,3059.5726107358932,3453.0587203502655,3909.751911044121,4420.596121311188,4973.097573757172,5618.2545919418335,6283.747101664543,6964.91097342968,7748.35997235775,8600.712615132332,9519.012158870697,10565.107203006744,11669.190216422081,13508.05961048603
