0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
FV,0.364368995030721,1.0293310483296711,1.8880511919657388,2.900075674057007,3.9260849952697754,5.271854559580485,7.033684571584066,8.976504802703857,11.532720486323038,14.385477066040039,17.40621590614319,20.919994433720905,25.14151167869568,29.705766280492146,35.247763872146606,40.8105316956838,46.63761329650879,52.797276973724365,59.544182221094765,68.23788173993428,78.33072972297668,92.6573220094045,107.5988315741221,123.65706562995909,143.29567392667133,166.21659286816913,190.0222744941711,216.06146351496375,247.58102162679032,298.76360917091364,359.60901625951124,492.78179804484046,650.4226955572764,1023.7612318992615,1478.9836335976918,2430.4794387022653,3597.306224743525,5368.201219002405
PR,0.4853598276774089,1.3460991382598877,2.4988761742909746,3.7126489480336504,5.22811738650004,7.466621239980061,9.729581673940022,13.524443626403807,17.73758276303609,22.52428634961446,30.46577501296997,39.51431806882223,48.69364054997762,70.50321133931479,92.76736625035605,117.17805687586467,155.63251797358197,194.22362343470257,275.0886970361074,408.2615385055542,545.7954173088074,698.0790697733561,1048.932694753011,1488.9969057242074,2982.50794839859
L,0.8817036151885986,2.663515090942383,5.32943320274353,10.458236058553059,18.01182222366333,26.17991622289022,44.51491419474284,63.30484628677368,85.33611297607422,108.75577155749004,150.34758909543356,243.03071840604147,343.3900046348572,483.40069929758704,711.9507901668549,967.4826838175455,1249.935919046402,1678.6652609507244,3250.8101704915366,5276.942258119583
LX,0.5499207973480225,1.853848139444987,3.2469364007314048,4.641247351964315,6.167332251866659,8.168644905090332,11.35412049293518,14.676244338353476,18.31130131085714,22.08321245511373,26.92230812708537,31.848644415537517,37.24848484992981,43.012524445851646,48.952269872029625,55.51839828491211,64.26677982012431,73.37867220242819,82.80158885320029,94.82462207476298,107.37587420145671,120.62581451733908,135.45385519663495,150.3958152929942,167.42567332585654,184.85625060399374,204.19200650850934,225.2355275154114,246.6484036445618,268.2033611138662,292.93367266654974,321.8754550615947,352.67819523811346,390.8168147404989,429.20453302065533,471.5499222278595,523.1936057408651,585.2405795256298,649.1659257411958,715.7296189467113
FVPR,0.34912816683451336,0.9578111171722412,1.761014461517334,2.6776235103607178,3.8952644666035967,5.263802925745646,6.87520408630371,8.760082403818766,10.980299552281696,13.249649524688719,15.968595027923582,18.8024320602417,22.697808742523193,26.87639021873474,31.072175582249958,35.669216553370156,40.73194710413615,46.3702228864034,52.82770379384358,59.75729656219482,68.15039904912312,77.7224134604136,87.50143567721048,98.46962857246398,109.71061023076373,122.92013128598529,136.13584423065183,149.70436271031696,163.61680730183917,178.8094489574432,195.04659032821652,220.95232280095416,248.1341647307078,280.93695457776386,324.0627932548523,373.53208533922833,431.16162006060284,493.16908033688867,575.8174588680267,670.0810396671295
FVL,0.4564806620279948,1.2290367285410564,2.213159481684367,3.4009502728780117,4.598128239313762,6.181517998377482,8.093465963999432,10.077525377273561,12.717401504516603,15.581316153208416,18.979251384735107,22.947084426879883,27.13875412940979,31.333379824956257,36.54792126019795,41.95442867279052,48.00804138183593,54.785412708918244,62.47452155749002,70.55974880854288,78.7316977183024,87.81552211443582,98.07595785458882,109.11107643445332,122.1416490872701,135.262021223704,149.3602825005849,165.0804746945699,181.3423472245534,201.22128136952716,227.6654159228007,256.3880750338236,286.73124456405634,330.1292482217152,384.88752309481293,442.0391379197438,513.8286768595377,586.6211545467377,700.2081951300303,845.5466163953145
FVLX,0.45946939786275226,1.2281011740366619,2.1396659215291343,3.1956874529520674,4.430628061294556,5.835610389709473,7.531775554021199,9.448932647705078,12.052551746368408,14.858134746551514,17.722821950912476,21.066988865534466,24.765708446502686,28.62005066871643,33.73190259933472,39.5333928267161,45.68597348531087,52.89230060577392,60.108236074447625,67.92334206899007,76.75918253262837,86.87263139088948,98.49682227770487,110.21863190333048,122.42126250267027,134.78899439175922,148.44266565640766,162.65901048978168,177.79292599360147,194.77573140462238,218.27248422304788,242.1831569671631,266.51340834299725,293.91033029556274,346.893202940623,403.8202772935232,485.9648728370667,585.6696013609569,726.4049746990205,950.0206299622855
PRL,0.43856628735860187,1.330285946528117,2.614460547765096,3.902281443277995,5.34104601542155,7.329551617304484,9.421024163564047,12.855127096176147,16.80052359898885,21.302003304163613,29.278954744338986,37.50056926409403,46.88745109240214,65.04729509353638,84.12526933352153,105.76181650161743,138.09403761227927,180.72481203079224,231.18460901578268,344.5921155611674,460.7549747625987,690.081481218338,1005.5176228682201,1529.9382275740306,3350.0780097643537,5250.688017527263
PRLX,0.5382146040598551,1.2663046518961587,2.4408511320749917,3.6734014352162676,4.937441269556681,6.624218702316283,8.608097394307453,11.574243148167927,15.182519276936848,18.905933380126953,23.72067928314209,29.16196934382121,35.032357692718506,42.32164494196574,50.502080837885536,58.91958864529927,68.45483350753784,78.96349835395813,92.03711422284444,106.79853971799214,123.2892153263092,140.77691507339478,158.6091833114624,186.90033674240112,218.56235814094543,250.45235180854797,283.7956262429555,318.53140918413794,361.98513523737586,422.34469644228614,815.9415994485219,1278.1554094950357,3210.2229412396746
LPR,0.8993194103240967,2.5837856133778887,4.443093379338582,7.60476271311442,11.340532064437866,15.488402684529621,23.007169326146443,31.816696405410767,41.956171115239464,53.113088607788086,75.5170829296112,102.69043644269307,130.40978010495502,188.92140968640643,270.8770268758138,354.5515717665354,510.54584296544385,711.847132205963,962.1353271007537,1294.919770081838,1633.5892429351807,2021.1702179908752,2686.4549695650735,3597.9755280017853
