Price min value,Price for each machine,Time
1210,"[116, 116, 116, 116, 116, 210, 210, 210]",214.90365529060364
1210,"[116, 116, 116, 116, 116, 210, 210, 210]",211.9041874408722
1210,"[116, 116, 116, 116, 116, 210, 210, 210]",219.11677026748657
1210,"[116, 116, 116, 116, 116, 210, 210, 210]",214.06963872909546
1210,"[116, 116, 116, 116, 116, 210, 210, 210]",212.281507730484
