Price min value,Price for each machine,Time
26400,"[4400, 0, 4400, 0, 4400, 4400, 0, 0, 0, 4400, 4400]",397.68127274513245
26400,"[4400, 0, 4400, 0, 4400, 4400, 0, 0, 0, 4400, 4400]",396.79593873023987
26400,"[4400, 0, 4400, 0, 4400, 4400, 0, 0, 0, 4400, 4400]",397.1043314933777
26400,"[4400, 0, 4400, 0, 4400, 4400, 0, 0, 0, 4400, 4400]",396.58120250701904
26400,"[4400, 0, 4400, 0, 4400, 4400, 0, 0, 0, 4400, 4400]",397.08618354797363
