Price min value,Price for each machine,Time
3759,"[1288, 402, 402, 1288, 379, 0]",10.159820318222046
3759,"[1288, 402, 402, 1288, 379, 0]",10.159860134124756
3759,"[1288, 402, 402, 1288, 379, 0]",10.198745489120483
3759,"[1288, 402, 402, 1288, 379, 0]",10.179808855056763
3759,"[1288, 402, 402, 1288, 379, 0]",10.151891946792603
