Price min value,Price for each machine,Time
1210,"[116, 116, 210, 210, 210, 116, 116, 116]",1255.0517535209656
1210,"[116, 116, 210, 210, 210, 116, 116, 116]",1256.244080066681
1210,"[116, 116, 210, 210, 210, 116, 116, 116]",1265.5468547344208
1210,"[116, 116, 210, 210, 210, 116, 116, 116]",1260.6080205440521
1210,"[116, 116, 210, 210, 210, 116, 116, 116]",1258.1242215633392
