Price min value,Price for each machine,Time
2033,"[128, 128, 128, 128, 128, 128, 128, 379, 379, 379]",481.49958086013794
2033,"[128, 128, 128, 128, 128, 128, 128, 379, 379, 379]",483.6218967437744
