Price min value,Price for each machine,Time
26400,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",172.67847394943237
26400,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",175.86951422691345
26400,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",178.5557563304901
26400,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",172.69539761543274
26400,"[0, 0, 0, 0, 0, 4400, 4400, 4400, 4400, 4400, 4400]",175.7661190032959
