Price min value,Price for each machine,Time
2033,"[128, 128, 128, 379, 379, 128, 128, 128, 128, 379]",39.31784963607788
2033,"[128, 128, 128, 379, 379, 128, 128, 128, 128, 379]",39.7670373916626
