Price min value,Price for each machine,Time
1416,"[402, 379, 379, 128, 128]",0.13580846786499023
1416,"[402, 379, 379, 128, 128]",0.13518071174621582
1416,"[402, 379, 379, 128, 128]",0.17401742935180664
1416,"[402, 379, 379, 128, 128]",0.13523006439208984
1416,"[402, 379, 379, 128, 128]",0.17127108573913574
