Price min value,Price for each machine,Time
3180,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 252, 252, 252, 252, 252, 128, 128, 128, 128, 128, 128]",764.3090949058533
3180,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 252, 252, 252, 252, 252, 128, 128, 128, 128, 128, 128]",789.8998334407806
