Price min value,Price for each machine,Time
1652,"[128, 128, 128, 252, 252, 252, 128, 128, 128, 128]",71.75685691833496
1652,"[128, 128, 128, 252, 252, 252, 128, 128, 128, 128]",71.98746609687805
