Price min value,Price for each machine,Time
2033,"[128, 128, 128, 379, 379, 128, 128, 128, 128, 379]",31.97726058959961
2033,"[128, 128, 128, 379, 379, 128, 128, 128, 128, 379]",31.978954553604126
