Price min value,Price for each machine,Time
1582,"[210, 210, 420, 532, 210, 0]",1.1516215801239014
1582,"[210, 210, 420, 532, 210, 0]",1.2228059768676758
1582,"[210, 210, 420, 532, 210, 0]",1.1735279560089111
1582,"[210, 210, 420, 532, 210, 0]",1.1192920207977295
1582,"[210, 210, 420, 532, 210, 0]",1.22239089012146
