Price min value,Price for each machine,Time
1764,"[126, 126, 126, 126, 126, 126, 126, 126, 126, 210, 210, 210]",961.3796932697296
1764,"[126, 126, 126, 126, 126, 126, 126, 126, 126, 210, 210, 210]",962.1766912937164
