Price min value,Price for each machine,Time
2033,"[128, 128, 128, 379, 379, 128, 379, 128, 128, 128]",0.5263726711273193
2033,"[128, 128, 128, 379, 379, 128, 379, 128, 128, 128]",0.35682249069213867
