Price min value,Price for each machine,Time
1442,"[210, 210, 210, 116, 116, 116, 116, 116, 116, 116]",445.51860308647156
1442,"[210, 210, 210, 116, 116, 116, 116, 116, 116, 116]",443.1159815788269
1442,"[210, 210, 210, 116, 116, 116, 116, 116, 116, 116]",440.85813784599304
1442,"[210, 210, 210, 116, 116, 116, 116, 116, 116, 116]",444.8861155509949
1442,"[210, 210, 210, 116, 116, 116, 116, 116, 116, 116]",445.2024278640747
