Price min value,Price for each machine,Time
2814,"[210, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126]",180.23252415657043
2814,"[210, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126]",178.84917855262756
2814,"[210, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126]",175.6232554912567
2814,"[210, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126]",178.16741609573364
2814,"[210, 210, 210, 210, 210, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126]",180.9007284641266
