Price min value,Price for each machine,Time
1012,"[252, 128, 252, 128, 252]",0.4181032180786133
1012,"[252, 128, 252, 128, 252]",0.41266894340515137
1012,"[252, 128, 252, 128, 252]",0.4157726764678955
1012,"[252, 128, 252, 128, 252]",0.41347503662109375
1012,"[252, 128, 252, 128, 252]",0.4129602909088135
