Price min value,Price for each machine,Time
1442,"[116, 116, 116, 210, 210, 210, 116, 116, 116, 116]",9.382112979888916
1442,"[116, 116, 116, 210, 210, 210, 116, 116, 116, 116]",9.474345684051514
